route,date,actual_qty,actual_volume
Madrid-Malaga,2026-04-06,3094,4641.0
Madrid-Malaga,2026-04-07,2497,3745.5
Hamburg-Turin,2026-04-01,2981,4471.5
Hamburg-Turin,2026-04-02,2709,4063.5
Hamburg-Turin,2026-04-03,1137,1705.5
Hamburg-Turin,2026-04-04,1881,2821.5
Hamburg-Turin,2026-04-05,664,996.0
Hamburg-Turin,2026-04-06,2851,4276.5
Hamburg-Turin,2026-04-07,1301,1951.5
Liverpool-Hamburg,2026-04-01,3409,5113.5
Liverpool-Hamburg,2026-04-02,605,907.5
Liverpool-Hamburg,2026-04-03,2927,4390.5
Liverpool-Hamburg,2026-04-04,1323,1984.5
Liverpool-Hamburg,2026-04-05,2313,3469.5
Liverpool-Hamburg,2026-04-06,762,1143.0
Liverpool-Hamburg,2026-04-07,2859,4288.5
Rotterdam-Nice,2026-04-01,2126,3189.0
Rotterdam-Nice,2026-04-02,2067,3100.5
Rotterdam-Nice,2026-04-03,1150,1725.0
Rotterdam-Nice,2026-04-04,876,1314.0
Rotterdam-Nice,2026-04-05,1443,2164.5
Rotterdam-Nice,2026-04-06,2771,4156.5
Rotterdam-Nice,2026-04-07,2520,3780.0
Rotterdam-The Hague,2026-04-01,1472,2208.0
Rotterdam-The Hague,2026-04-02,2987,4480.5
Rotterdam-The Hague,2026-04-03,829,1243.5
Rotterdam-The Hague,2026-04-04,1535,2302.5
Rotterdam-The Hague,2026-04-05,1227,1840.5
Rotterdam-The Hague,2026-04-06,1615,2422.5
Rotterdam-The Hague,2026-04-07,2041,3061.5
Rome-Bristol,2026-04-01,878,1317.0
Rome-Bristol,2026-04-02,565,847.5
Rome-Bristol,2026-04-03,2256,3384.0
Rome-Bristol,2026-04-04,2263,3394.5
Rome-Bristol,2026-04-05,2073,3109.5
Rome-Bristol,2026-04-06,1283,1924.5
Rome-Bristol,2026-04-07,364,546.0
Bristol-Rome,2026-04-01,1923,2884.5
Bristol-Rome,2026-04-02,1145,1717.5
Bristol-Rome,2026-04-03,172,258.0
Bristol-Rome,2026-04-04,2563,3844.5
Bristol-Rome,2026-04-05,1577,2365.5
Bristol-Rome,2026-04-06,158,237.0
Bristol-Rome,2026-04-07,1483,2224.5
Milan-Manchester,2026-04-01,2579,3868.5
Milan-Manchester,2026-04-02,1334,2001.0
Milan-Manchester,2026-04-03,1226,1839.0
Milan-Manchester,2026-04-04,3363,5044.5
Milan-Manchester,2026-04-05,3433,5149.5
Milan-Manchester,2026-04-06,1153,1729.5
Milan-Manchester,2026-04-07,3181,4771.5
Eindhoven-Bristol,2026-04-01,497,745.5
Eindhoven-Bristol,2026-04-02,1689,2533.5
Eindhoven-Bristol,2026-04-03,1124,1686.0
Eindhoven-Bristol,2026-04-04,225,337.5
Eindhoven-Bristol,2026-04-05,399,598.5
Eindhoven-Bristol,2026-04-06,2242,3363.0
Eindhoven-Bristol,2026-04-07,2028,3042.0
Genoa-Naples,2026-04-01,487,730.5
Genoa-Naples,2026-04-02,2424,3636.0
Genoa-Naples,2026-04-03,2312,3468.0
Genoa-Naples,2026-04-04,2709,4063.5
Genoa-Naples,2026-04-05,208,312.0
Genoa-Naples,2026-04-06,899,1348.5
Genoa-Naples,2026-04-07,1271,1906.5
Stuttgart-Birmingham,2026-04-01,3260,4890.0
Stuttgart-Birmingham,2026-04-02,852,1278.0
Stuttgart-Birmingham,2026-04-03,1488,2232.0
Stuttgart-Birmingham,2026-04-04,3104,4656.0
Stuttgart-Birmingham,2026-04-05,2230,3345.0
Stuttgart-Birmingham,2026-04-06,2854,4281.0
Stuttgart-Birmingham,2026-04-07,317,475.5
Eindhoven-Birmingham,2026-04-01,1077,1615.5
Eindhoven-Birmingham,2026-04-02,2268,3402.0
Eindhoven-Birmingham,2026-04-03,3346,5019.0
Eindhoven-Birmingham,2026-04-04,3175,4762.5
Eindhoven-Birmingham,2026-04-05,2639,3958.5
Eindhoven-Birmingham,2026-04-06,551,826.5
Eindhoven-Birmingham,2026-04-07,780,1170.0
Seville-Rome,2026-04-01,2771,4156.5
Seville-Rome,2026-04-02,1282,1923.0
Seville-Rome,2026-04-03,1388,2082.0
Seville-Rome,2026-04-04,3133,4699.5
Seville-Rome,2026-04-05,2277,3415.5
Seville-Rome,2026-04-06,2501,3751.5
Seville-Rome,2026-04-07,2871,4306.5
Rotterdam-Marseille,2026-04-01,2271,3406.5
Rotterdam-Marseille,2026-04-02,1134,1701.0
Rotterdam-Marseille,2026-04-03,1938,2907.0
Rotterdam-Marseille,2026-04-04,3032,4548.0
Rotterdam-Marseille,2026-04-05,758,1137.0
Rotterdam-Marseille,2026-04-06,1425,2137.5
Rotterdam-Marseille,2026-04-07,2337,3505.5
Berlin-Valencia,2026-04-01,2478,3717.0
Berlin-Valencia,2026-04-02,1493,2239.5
Berlin-Valencia,2026-04-03,880,1320.0
Berlin-Valencia,2026-04-04,2212,3318.0
Berlin-Valencia,2026-04-05,1636,2454.0
Berlin-Valencia,2026-04-06,2416,3624.0
Berlin-Valencia,2026-04-07,3435,5152.5
Zaragoza-Paris,2026-04-01,2208,3312.0
Zaragoza-Paris,2026-04-02,395,592.5
Zaragoza-Paris,2026-04-03,2453,3679.5
Zaragoza-Paris,2026-04-04,1530,2295.0
Zaragoza-Paris,2026-04-05,252,378.0
Zaragoza-Paris,2026-04-06,1365,2047.5
Zaragoza-Paris,2026-04-07,1167,1750.5
Nice-Cologne,2026-04-01,1193,1789.5
Nice-Cologne,2026-04-02,2744,4116.0
Nice-Cologne,2026-04-03,2674,4011.0
Nice-Cologne,2026-04-04,2785,4177.5
Nice-Cologne,2026-04-05,89,133.5
Nice-Cologne,2026-04-06,2042,3063.0
Nice-Cologne,2026-04-07,2779,4168.5
Malaga-Rotterdam,2026-04-01,2740,4110.0
Malaga-Rotterdam,2026-04-02,2288,3432.0
Malaga-Rotterdam,2026-04-03,1872,2808.0
Malaga-Rotterdam,2026-04-04,2224,3336.0
Malaga-Rotterdam,2026-04-05,533,799.5
Malaga-Rotterdam,2026-04-06,3489,5233.5
Malaga-Rotterdam,2026-04-07,1056,1584.0
Marseille-Hamburg,2026-04-01,1598,2397.0
Marseille-Hamburg,2026-04-02,1505,2257.5
Marseille-Hamburg,2026-04-03,642,963.0
Marseille-Hamburg,2026-04-04,905,1357.5
Marseille-Hamburg,2026-04-05,1445,2167.5
Marseille-Hamburg,2026-04-06,2152,3228.0
Marseille-Hamburg,2026-04-07,1148,1722.0
Palermo-Cologne,2026-04-01,2964,4446.0
Palermo-Cologne,2026-04-02,1712,2568.0
Palermo-Cologne,2026-04-03,189,283.5
Palermo-Cologne,2026-04-04,101,151.5
Palermo-Cologne,2026-04-05,486,729.0
Palermo-Cologne,2026-04-06,3209,4813.5
Palermo-Cologne,2026-04-07,785,1177.5
Utrecht-Stuttgart,2026-04-01,1072,1608.0
Utrecht-Stuttgart,2026-04-02,863,1294.5
Utrecht-Stuttgart,2026-04-03,1469,2203.5
Utrecht-Stuttgart,2026-04-04,858,1287.0
Utrecht-Stuttgart,2026-04-05,114,171.0
Utrecht-Stuttgart,2026-04-06,1032,1548.0
Utrecht-Stuttgart,2026-04-07,1681,2521.5
Paris-Malaga,2026-04-01,2951,4426.5
Paris-Malaga,2026-04-02,1477,2215.5
Paris-Malaga,2026-04-03,2558,3837.0
Paris-Malaga,2026-04-04,826,1239.0
Paris-Malaga,2026-04-05,2814,4221.0
Paris-Malaga,2026-04-06,825,1237.5
Paris-Malaga,2026-04-07,601,901.5
Milan-Nice,2026-04-01,522,783.0
Milan-Nice,2026-04-02,1779,2668.5
Milan-Nice,2026-04-03,1663,2494.5
Milan-Nice,2026-04-04,1789,2683.5
Milan-Nice,2026-04-05,1403,2104.5
Milan-Nice,2026-04-06,2602,3903.0
Milan-Nice,2026-04-07,1884,2826.0
The Hague-Rotterdam,2026-04-01,367,550.5
The Hague-Rotterdam,2026-04-02,3414,5121.0
The Hague-Rotterdam,2026-04-03,1447,2170.5
The Hague-Rotterdam,2026-04-04,1744,2616.0
The Hague-Rotterdam,2026-04-05,292,438.0
The Hague-Rotterdam,2026-04-06,1172,1758.0
The Hague-Rotterdam,2026-04-07,2373,3559.5
Genoa-Barcelona,2026-04-01,1189,1783.5
Genoa-Barcelona,2026-04-02,98,147.0
Genoa-Barcelona,2026-04-03,889,1333.5
Genoa-Barcelona,2026-04-04,464,696.0
Genoa-Barcelona,2026-04-05,1857,2785.5
Genoa-Barcelona,2026-04-06,2043,3064.5
Genoa-Barcelona,2026-04-07,2036,3054.0
Malaga-Zaragoza,2026-04-01,2049,3073.5
Malaga-Zaragoza,2026-04-02,315,472.5
Malaga-Zaragoza,2026-04-03,1551,2326.5
Malaga-Zaragoza,2026-04-04,960,1440.0
Malaga-Zaragoza,2026-04-05,225,337.5
Malaga-Zaragoza,2026-04-06,877,1315.5
Malaga-Zaragoza,2026-04-07,306,459.0
Liverpool-Malaga,2026-04-01,758,1137.0
Liverpool-Malaga,2026-04-02,1901,2851.5
Liverpool-Malaga,2026-04-03,3167,4750.5
Liverpool-Malaga,2026-04-04,3236,4854.0
Liverpool-Malaga,2026-04-05,1519,2278.5
Liverpool-Malaga,2026-04-06,925,1387.5
Liverpool-Malaga,2026-04-07,902,1353.0
The Hague-Seville,2026-04-01,2323,3484.5
The Hague-Seville,2026-04-02,1597,2395.5
The Hague-Seville,2026-04-03,1253,1879.5
The Hague-Seville,2026-04-04,1166,1749.0
The Hague-Seville,2026-04-05,2995,4492.5
The Hague-Seville,2026-04-06,2486,3729.0
The Hague-Seville,2026-04-07,1911,2866.5
Marseille-Turin,2026-04-01,1862,2793.0
Marseille-Turin,2026-04-02,1786,2679.0
Marseille-Turin,2026-04-03,3413,5119.5
Marseille-Turin,2026-04-04,1837,2755.5
Marseille-Turin,2026-04-05,519,778.5
Marseille-Turin,2026-04-06,766,1149.0
Marseille-Turin,2026-04-07,451,676.5
Utrecht-Rotterdam,2026-04-01,1864,2796.0
Utrecht-Rotterdam,2026-04-02,3211,4816.5
Utrecht-Rotterdam,2026-04-03,198,297.0
Utrecht-Rotterdam,2026-04-04,1977,2965.5
Utrecht-Rotterdam,2026-04-05,1249,1873.5
Utrecht-Rotterdam,2026-04-06,1925,2887.5
Utrecht-Rotterdam,2026-04-07,1748,2622.0
Utrecht-The Hague,2026-04-01,1931,2896.5
Utrecht-The Hague,2026-04-02,311,466.5
Utrecht-The Hague,2026-04-03,342,513.0
Utrecht-The Hague,2026-04-04,1911,2866.5
Utrecht-The Hague,2026-04-05,2400,3600.0
Utrecht-The Hague,2026-04-06,486,729.0
Utrecht-The Hague,2026-04-07,1799,2698.5
Turin-Cologne,2026-04-01,425,637.5
Turin-Cologne,2026-04-02,2433,3649.5
Turin-Cologne,2026-04-03,1942,2913.0
Turin-Cologne,2026-04-04,542,813.0
Turin-Cologne,2026-04-05,3490,5235.0
Turin-Cologne,2026-04-06,521,781.5
Turin-Cologne,2026-04-07,626,939.0
Berlin-Naples,2026-04-01,1380,2070.0
Berlin-Naples,2026-04-02,2894,4341.0
Berlin-Naples,2026-04-03,313,469.5
Berlin-Naples,2026-04-04,1012,1518.0
Berlin-Naples,2026-04-05,1939,2908.5
Berlin-Naples,2026-04-06,1884,2826.0
Berlin-Naples,2026-04-07,818,1227.0
Amsterdam-Rome,2026-04-01,1689,2533.5
Amsterdam-Rome,2026-04-02,991,1486.5
Amsterdam-Rome,2026-04-03,250,375.0
Amsterdam-Rome,2026-04-04,334,501.0
Amsterdam-Rome,2026-04-05,3039,4558.5
Amsterdam-Rome,2026-04-06,1988,2982.0
Amsterdam-Rome,2026-04-07,2262,3393.0
Rotterdam-Cologne,2026-04-01,919,1378.5
Rotterdam-Cologne,2026-04-02,2270,3405.0
Rotterdam-Cologne,2026-04-03,3043,4564.5
Rotterdam-Cologne,2026-04-04,1317,1975.5
Rotterdam-Cologne,2026-04-05,500,750.0
Rotterdam-Cologne,2026-04-06,1183,1774.5
Rotterdam-Cologne,2026-04-07,702,1053.0
Eindhoven-Hamburg,2026-04-01,2150,3225.0
Eindhoven-Hamburg,2026-04-02,169,253.5
Eindhoven-Hamburg,2026-04-03,3257,4885.5
Eindhoven-Hamburg,2026-04-04,3143,4714.5
Eindhoven-Hamburg,2026-04-05,1585,2377.5
Eindhoven-Hamburg,2026-04-06,2866,4299.0
Eindhoven-Hamburg,2026-04-07,3412,5118.0
Berlin-Barcelona,2026-04-01,1674,2511.0
Berlin-Barcelona,2026-04-02,553,829.5
Berlin-Barcelona,2026-04-03,1288,1932.0
Berlin-Barcelona,2026-04-04,1828,2742.0
Berlin-Barcelona,2026-04-05,3330,4995.0
Berlin-Barcelona,2026-04-06,1762,2643.0
Berlin-Barcelona,2026-04-07,2200,3300.0
Liverpool-Glasgow,2026-04-01,2083,3124.5
Liverpool-Glasgow,2026-04-02,1193,1789.5
Liverpool-Glasgow,2026-04-03,2812,4218.0
Liverpool-Glasgow,2026-04-04,549,823.5
Liverpool-Glasgow,2026-04-05,2399,3598.5
Liverpool-Glasgow,2026-04-06,552,828.0
Liverpool-Glasgow,2026-04-07,1749,2623.5
The Hague-Marseille,2026-04-01,1687,2530.5
The Hague-Marseille,2026-04-02,945,1417.5
The Hague-Marseille,2026-04-03,532,798.0
The Hague-Marseille,2026-04-04,3346,5019.0
The Hague-Marseille,2026-04-05,2349,3523.5
The Hague-Marseille,2026-04-06,837,1255.5
The Hague-Marseille,2026-04-07,3076,4614.0
Rome-Eindhoven,2026-04-01,2513,3769.5
Rome-Eindhoven,2026-04-02,545,817.5
Rome-Eindhoven,2026-04-03,634,951.0
Rome-Eindhoven,2026-04-04,135,202.5
Rome-Eindhoven,2026-04-05,2441,3661.5
Rome-Eindhoven,2026-04-06,649,973.5
Rome-Eindhoven,2026-04-07,1605,2407.5
Berlin-Rome,2026-04-01,548,822.0
Berlin-Rome,2026-04-02,1749,2623.5
Berlin-Rome,2026-04-03,923,1384.5
Berlin-Rome,2026-04-04,1805,2707.5
Berlin-Rome,2026-04-05,2451,3676.5
Berlin-Rome,2026-04-06,1955,2932.5
Berlin-Rome,2026-04-07,2317,3475.5
Glasgow-Manchester,2026-04-01,1484,2226.0
Glasgow-Manchester,2026-04-02,3293,4939.5
Glasgow-Manchester,2026-04-03,2842,4263.0
Glasgow-Manchester,2026-04-04,787,1180.5
Glasgow-Manchester,2026-04-05,3094,4641.0
Glasgow-Manchester,2026-04-06,2560,3840.0
Glasgow-Manchester,2026-04-07,455,682.5
Hamburg-Munich,2026-04-01,341,511.5
Hamburg-Munich,2026-04-02,1933,2899.5
Hamburg-Munich,2026-04-03,2989,4483.5
Hamburg-Munich,2026-04-04,381,571.5
Hamburg-Munich,2026-04-05,2421,3631.5
Hamburg-Munich,2026-04-06,1540,2310.0
Hamburg-Munich,2026-04-07,2935,4402.5
Toulouse-Seville,2026-04-01,2313,3469.5
Toulouse-Seville,2026-04-02,801,1201.5
Toulouse-Seville,2026-04-03,541,811.5
Toulouse-Seville,2026-04-04,3479,5218.5
Toulouse-Seville,2026-04-05,746,1119.0
Toulouse-Seville,2026-04-06,1130,1695.0
Toulouse-Seville,2026-04-07,338,507.0
Munich-Naples,2026-04-01,2439,3658.5
Munich-Naples,2026-04-02,1652,2478.0
Munich-Naples,2026-04-03,2147,3220.5
Munich-Naples,2026-04-04,1094,1641.0
Munich-Naples,2026-04-05,745,1117.5
Munich-Naples,2026-04-06,929,1393.5
Munich-Naples,2026-04-07,3028,4542.0
Marseille-Liverpool,2026-04-01,1660,2490.0
Marseille-Liverpool,2026-04-02,1552,2328.0
Marseille-Liverpool,2026-04-03,3452,5178.0
Marseille-Liverpool,2026-04-04,1784,2676.0
Marseille-Liverpool,2026-04-05,1573,2359.5
Marseille-Liverpool,2026-04-06,1520,2280.0
Marseille-Liverpool,2026-04-07,1168,1752.0
Marseille-London,2026-04-01,2924,4386.0
Marseille-London,2026-04-02,235,352.5
Marseille-London,2026-04-03,278,417.0
Marseille-London,2026-04-04,1880,2820.0
Marseille-London,2026-04-05,2307,3460.5
Marseille-London,2026-04-06,1751,2626.5
Marseille-London,2026-04-07,3220,4830.0
Birmingham-Palermo,2026-04-01,3295,4942.5
Birmingham-Palermo,2026-04-02,2395,3592.5
Birmingham-Palermo,2026-04-03,478,717.0
Birmingham-Palermo,2026-04-04,1770,2655.0
Birmingham-Palermo,2026-04-05,3401,5101.5
Birmingham-Palermo,2026-04-06,3264,4896.0
Birmingham-Palermo,2026-04-07,893,1339.5
Hamburg-Valencia,2026-04-01,1451,2176.5
Hamburg-Valencia,2026-04-02,1974,2961.0
Hamburg-Valencia,2026-04-03,370,555.0
Hamburg-Valencia,2026-04-04,2047,3070.5
Hamburg-Valencia,2026-04-05,2010,3015.0
Hamburg-Valencia,2026-04-06,1169,1753.5
Hamburg-Valencia,2026-04-07,1299,1948.5
Stuttgart-Zaragoza,2026-04-01,2649,3973.5
Stuttgart-Zaragoza,2026-04-02,751,1126.5
Stuttgart-Zaragoza,2026-04-03,2867,4300.5
Stuttgart-Zaragoza,2026-04-04,408,612.0
Stuttgart-Zaragoza,2026-04-05,2547,3820.5
Stuttgart-Zaragoza,2026-04-06,1709,2563.5
Stuttgart-Zaragoza,2026-04-07,1057,1585.5
Wroclaw-Poznan,2026-04-01,2902,4353.0
Wroclaw-Poznan,2026-04-02,359,538.5
Wroclaw-Poznan,2026-04-03,2605,3907.5
Wroclaw-Poznan,2026-04-04,305,457.5
Wroclaw-Poznan,2026-04-05,2626,3939.0
Wroclaw-Poznan,2026-04-06,2496,3744.0
Wroclaw-Poznan,2026-04-07,1166,1749.0
Cologne-London,2026-04-01,199,298.5
Cologne-London,2026-04-02,1712,2568.0
Cologne-London,2026-04-03,689,1033.5
Cologne-London,2026-04-04,1648,2472.0
Cologne-London,2026-04-05,1081,1621.5
Cologne-London,2026-04-06,2582,3873.0
Cologne-London,2026-04-07,1539,2308.5
Amsterdam-Paris,2026-04-01,2882,4323.0
Amsterdam-Paris,2026-04-02,1629,2443.5
Amsterdam-Paris,2026-04-03,3002,4503.0
Amsterdam-Paris,2026-04-04,141,211.5
Amsterdam-Paris,2026-04-05,66,99.0
Amsterdam-Paris,2026-04-06,2763,4144.5
Amsterdam-Paris,2026-04-07,2584,3876.0
Zaragoza-Lyon,2026-04-01,783,1174.5
Zaragoza-Lyon,2026-04-02,991,1486.5
Zaragoza-Lyon,2026-04-03,1403,2104.5
Zaragoza-Lyon,2026-04-04,669,1003.5
Zaragoza-Lyon,2026-04-05,1939,2908.5
Zaragoza-Lyon,2026-04-06,2488,3732.0
Zaragoza-Lyon,2026-04-07,339,508.5
Stuttgart-Manchester,2026-04-01,74,111.0
Stuttgart-Manchester,2026-04-02,3423,5134.5
Stuttgart-Manchester,2026-04-03,2395,3592.5
Stuttgart-Manchester,2026-04-04,2938,4407.0
Stuttgart-Manchester,2026-04-05,2046,3069.0
Stuttgart-Manchester,2026-04-06,238,357.0
Stuttgart-Manchester,2026-04-07,2782,4173.0
Poznan-Malaga,2026-04-01,958,1437.0
Poznan-Malaga,2026-04-02,2772,4158.0
Poznan-Malaga,2026-04-03,2127,3190.5
Poznan-Malaga,2026-04-04,3056,4584.0
Poznan-Malaga,2026-04-05,989,1483.5
Poznan-Malaga,2026-04-06,1536,2304.0
Poznan-Malaga,2026-04-07,2964,4446.0
Amsterdam-Genoa,2026-04-01,1296,1944.0
Amsterdam-Genoa,2026-04-02,3264,4896.0
Amsterdam-Genoa,2026-04-03,615,922.5
Amsterdam-Genoa,2026-04-04,2126,3189.0
Amsterdam-Genoa,2026-04-05,1725,2587.5
Amsterdam-Genoa,2026-04-06,2732,4098.0
Amsterdam-Genoa,2026-04-07,3397,5095.5
Lodz-Utrecht,2026-04-01,2772,4158.0
Lodz-Utrecht,2026-04-02,1964,2946.0
Lodz-Utrecht,2026-04-03,2314,3471.0
Lodz-Utrecht,2026-04-04,2064,3096.0
Lodz-Utrecht,2026-04-05,605,907.5
Lodz-Utrecht,2026-04-06,2054,3081.0
Lodz-Utrecht,2026-04-07,2641,3961.5
Nice-Toulouse,2026-04-01,2375,3562.5
Nice-Toulouse,2026-04-02,2906,4359.0
Nice-Toulouse,2026-04-03,1322,1983.0
Nice-Toulouse,2026-04-04,750,1125.0
Nice-Toulouse,2026-04-05,87,130.5
Nice-Toulouse,2026-04-06,1846,2769.0
Nice-Toulouse,2026-04-07,2310,3465.0
Barcelona-Bristol,2026-04-01,2175,3262.5
Barcelona-Bristol,2026-04-02,790,1185.0
Barcelona-Bristol,2026-04-03,1448,2172.0
Barcelona-Bristol,2026-04-04,2060,3090.0
Barcelona-Bristol,2026-04-05,1435,2152.5
Barcelona-Bristol,2026-04-06,2638,3957.0
Barcelona-Bristol,2026-04-07,1989,2983.5
Cologne-Krakow,2026-04-01,1462,2193.0
Cologne-Krakow,2026-04-02,2179,3268.5
Cologne-Krakow,2026-04-03,2073,3109.5
Cologne-Krakow,2026-04-04,1718,2577.0
Cologne-Krakow,2026-04-05,1577,2365.5
Cologne-Krakow,2026-04-06,709,1063.5
Cologne-Krakow,2026-04-07,999,1498.5
Munich-Amsterdam,2026-04-01,1704,2556.0
Munich-Amsterdam,2026-04-02,733,1099.5
Munich-Amsterdam,2026-04-03,3174,4761.0
Munich-Amsterdam,2026-04-04,522,783.0
Munich-Amsterdam,2026-04-05,3000,4500.0
Munich-Amsterdam,2026-04-06,1724,2586.0
Munich-Amsterdam,2026-04-07,2766,4149.0
Malaga-Madrid,2026-04-01,1762,2643.0
Malaga-Madrid,2026-04-02,982,1473.0
Malaga-Madrid,2026-04-03,539,808.5
Malaga-Madrid,2026-04-04,1205,1807.5
Malaga-Madrid,2026-04-05,1138,1707.0
Malaga-Madrid,2026-04-06,1449,2173.5
Malaga-Madrid,2026-04-07,1646,2469.0
Lodz-Barcelona,2026-04-01,1738,2607.0
Lodz-Barcelona,2026-04-02,1868,2802.0
Lodz-Barcelona,2026-04-03,1869,2803.5
Lodz-Barcelona,2026-04-04,1047,1570.5
Lodz-Barcelona,2026-04-05,720,1080.0
Lodz-Barcelona,2026-04-06,1959,2938.5
Lodz-Barcelona,2026-04-07,230,345.0
Glasgow-Bristol,2026-04-01,2885,4327.5
Glasgow-Bristol,2026-04-02,419,628.5
Glasgow-Bristol,2026-04-03,1053,1579.5
Glasgow-Bristol,2026-04-04,2807,4210.5
Glasgow-Bristol,2026-04-05,1245,1867.5
Glasgow-Bristol,2026-04-06,2092,3138.0
Glasgow-Bristol,2026-04-07,2848,4272.0
Marseille-Bristol,2026-04-01,3189,4783.5
Marseille-Bristol,2026-04-02,400,600.0
Marseille-Bristol,2026-04-03,797,1195.5
Marseille-Bristol,2026-04-04,1845,2767.5
Marseille-Bristol,2026-04-05,3340,5010.0
Marseille-Bristol,2026-04-06,597,895.5
Marseille-Bristol,2026-04-07,1809,2713.5
Utrecht-Krakow,2026-04-01,2353,3529.5
Utrecht-Krakow,2026-04-02,1783,2674.5
Utrecht-Krakow,2026-04-03,2225,3337.5
Utrecht-Krakow,2026-04-04,157,235.5
Utrecht-Krakow,2026-04-05,2280,3420.0
Utrecht-Krakow,2026-04-06,1848,2772.0
Utrecht-Krakow,2026-04-07,615,922.5
The Hague-Poznan,2026-04-01,3195,4792.5
The Hague-Poznan,2026-04-02,2031,3046.5
The Hague-Poznan,2026-04-03,979,1468.5
The Hague-Poznan,2026-04-04,2687,4030.5
The Hague-Poznan,2026-04-05,647,970.5
The Hague-Poznan,2026-04-06,158,237.0
The Hague-Poznan,2026-04-07,473,709.5
Lyon-Birmingham,2026-04-01,340,510.0
Lyon-Birmingham,2026-04-02,2056,3084.0
Lyon-Birmingham,2026-04-03,2534,3801.0
Lyon-Birmingham,2026-04-04,1187,1780.5
Lyon-Birmingham,2026-04-05,2557,3835.5
Lyon-Birmingham,2026-04-06,990,1485.0
Lyon-Birmingham,2026-04-07,1246,1869.0
Nice-Manchester,2026-04-01,3552,5328.0
Nice-Manchester,2026-04-02,416,624.0
Nice-Manchester,2026-04-03,125,187.5
Nice-Manchester,2026-04-04,3517,5275.5
Nice-Manchester,2026-04-05,671,1006.5
Nice-Manchester,2026-04-06,1078,1617.0
Nice-Manchester,2026-04-07,113,169.5
Palermo-Frankfurt,2026-04-01,990,1485.0
Palermo-Frankfurt,2026-04-02,1710,2565.0
Palermo-Frankfurt,2026-04-03,2605,3907.5
Palermo-Frankfurt,2026-04-04,2113,3169.5
Palermo-Frankfurt,2026-04-05,2574,3861.0
Palermo-Frankfurt,2026-04-06,1515,2272.5
Palermo-Frankfurt,2026-04-07,483,724.5
Utrecht-Barcelona,2026-04-01,911,1366.5
Utrecht-Barcelona,2026-04-02,3521,5281.5
Utrecht-Barcelona,2026-04-03,2291,3436.5
Utrecht-Barcelona,2026-04-04,2964,4446.0
Utrecht-Barcelona,2026-04-05,505,757.5
Utrecht-Barcelona,2026-04-06,2022,3033.0
Utrecht-Barcelona,2026-04-07,3396,5094.0
Palermo-Glasgow,2026-04-01,220,330.0
Palermo-Glasgow,2026-04-02,1098,1647.0
Palermo-Glasgow,2026-04-03,2198,3297.0
Palermo-Glasgow,2026-04-04,2285,3427.5
Palermo-Glasgow,2026-04-05,1306,1959.0
Palermo-Glasgow,2026-04-06,1623,2434.5
Palermo-Glasgow,2026-04-07,88,132.0
Liverpool-Frankfurt,2026-04-01,1684,2526.0
Liverpool-Frankfurt,2026-04-02,2683,4024.5
Liverpool-Frankfurt,2026-04-03,844,1266.0
Liverpool-Frankfurt,2026-04-04,2187,3280.5
Liverpool-Frankfurt,2026-04-05,755,1132.5
Liverpool-Frankfurt,2026-04-06,2104,3156.0
Liverpool-Frankfurt,2026-04-07,1918,2877.0
Munich-Genoa,2026-04-01,3303,4954.5
Munich-Genoa,2026-04-02,82,123.0
Munich-Genoa,2026-04-03,3320,4980.0
Munich-Genoa,2026-04-04,1051,1576.5
Munich-Genoa,2026-04-05,2819,4228.5
Munich-Genoa,2026-04-06,289,433.5
Munich-Genoa,2026-04-07,2070,3105.0
Naples-Frankfurt,2026-04-01,263,394.5
Naples-Frankfurt,2026-04-02,613,919.5
Naples-Frankfurt,2026-04-03,3009,4513.5
Naples-Frankfurt,2026-04-04,189,283.5
Naples-Frankfurt,2026-04-05,869,1303.5
Naples-Frankfurt,2026-04-06,2042,3063.0
Naples-Frankfurt,2026-04-07,3038,4557.0
Seville-Toulouse,2026-04-01,1923,2884.5
Seville-Toulouse,2026-04-02,1108,1662.0
Seville-Toulouse,2026-04-03,1346,2019.0
Seville-Toulouse,2026-04-04,604,906.0
Seville-Toulouse,2026-04-05,3413,5119.5
Seville-Toulouse,2026-04-06,3139,4708.5
Seville-Toulouse,2026-04-07,204,306.0
Rotterdam-Manchester,2026-04-01,1340,2010.0
Rotterdam-Manchester,2026-04-02,2521,3781.5
Rotterdam-Manchester,2026-04-03,1119,1678.5
Rotterdam-Manchester,2026-04-04,1517,2275.5
Rotterdam-Manchester,2026-04-05,3251,4876.5
Rotterdam-Manchester,2026-04-06,3000,4500.0
Rotterdam-Manchester,2026-04-07,3319,4978.5
Milan-Amsterdam,2026-04-01,1346,2019.0
Milan-Amsterdam,2026-04-02,1646,2469.0
Milan-Amsterdam,2026-04-03,3423,5134.5
Milan-Amsterdam,2026-04-04,2161,3241.5
Milan-Amsterdam,2026-04-05,3237,4855.5
Milan-Amsterdam,2026-04-06,1566,2349.0
Milan-Amsterdam,2026-04-07,2009,3013.5
Lodz-Amsterdam,2026-04-01,1104,1656.0
Lodz-Amsterdam,2026-04-02,1410,2115.0
Lodz-Amsterdam,2026-04-03,1209,1813.5
Lodz-Amsterdam,2026-04-04,1398,2097.0
Lodz-Amsterdam,2026-04-05,306,459.0
Lodz-Amsterdam,2026-04-06,1728,2592.0
